matiere,annee,titre,lien_pdf,lien_page
Informatique,2021,INFORMATIQUE-LYCEE BILINGUE DE YAOUNDE-ANNEE SCOLAIRE 2020-2021-PA4-EVALUATION N°5,https://sujetexa.com/wp-content/uploads/2022/04/no20_04_avril_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/04/05/informatique-lycee-bilingue-de-yaounde-annee-scolaire-2020-2021-pa4-evaluation-n5/
Informatique,2021,INFORMATIQUE-COLLÈGE VOGT-ANNÉE SCOLAIRE 2021-2022-CONTROLE -PREMIÈRE A-date : 21/10/2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_PA_info_seq2_23_oct_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/11/25/informatique-college-vogt-annee-scolaire-2021-2022-controle-premiere-a-date-21-10-2021/
Informatique,2021,INFORMATIQUE-COLLÈGE VOGT-ANNÉE SCOLAIRE 2021-2022-CONTROLE-PREMIÈRE A-Date: 02 octobre 2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_PA_info_seq2_02_oct_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/11/22/informatique-college-vogt-annee-scolaire-2021-2022-controle-premiere-a-date-02-octobre-2021/
Informatique,2021,INFORMATIQUE-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A4 -ÉVALUATION N°3-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_info_PA_seq3_13_déc_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/27/informatique-college-prive-bilingue-montesquieu-premiere-a4-evaluation-n3-annee-scolaire-2020-2021/
Informatique,2021,INFORMATIQUE-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A-SÉQUENCE N°3-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_info_PA_22_jan_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/27/informatique-college-prive-bilingue-montesquieu-premiere-a-sequence-n3-annee-scolaire-2020-2021/
Philosophie,2021,"ECM-Institut Polyvalent MESSA- Année Scolaire : 2021-2022- Classe : 1ère A4/C/D, Evaluation trimestrielle N°1- (Novembre 2021)-Examinateur : M. NDZANA Donatien",https://sujetexa.com/wp-content/uploads/2021/11/sortieO.pdf,https://sujetexa.com/index.php/2021/11/27/ecm-institut-polyvalent-messa-annee-scolaire-2021-2022-classe-1ere-a4-c-d-evaluation-trimestrielle-n1-novembre-2021-examinateur-m-ndzana-donatien/
Philosophie,2021,ECM-COLLÈGE VOGT-ANNÉE SCOLAIRE 2021-2022-CONTROLE -PREMIÈRE A/C/D-date : 23/10/2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_PA-PC-PTI_ecm_seq2_21_oct_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/11/25/ecm-college-vogt-annee-scolaire-2021-2022-controle-premiere-a-c-d-date-23-10-2021/
Philosophie,2021,ECM-COLLÈGE VOGT-ANNÉE SCOLAIRE 2021-2022-CONTROLE N°1-PREMIÈRE A/C/D/SES/TI-DATE: 30/09/2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_4e_PA-PC-PD-PSES-PTI_ecm_seq1_29_sept_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/11/22/ecm-college-vogt-annee-scolaire-2021-2022-controle-n1-premiere-a-c-d-ses-ti-date-30-09-2021/
Philosophie,2021,ECM-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A/C/D-ÉVALUATION N°5-ANNÉE SCOLAIRE 2020/2021,,https://sujetexa.com/index.php/2021/09/19/ecm-college-prive-bilingue-montesquieu-premiere-a-c-d-evaluation-n5-annee-scolaire-2020-2021/
Philosophie,2021,ECM-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A/C/D-ÉVALUATION N°4-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_ecm_PA_PC_PD_seq4_3_mars_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/19/ecm-college-prive-bilingue-montesquieu-premiere-a-c-d-evaluation-n4-annee-scolaire-2020-2021/
