matiere,annee,titre,lien_pdf,lien_page
Francais,2020,LITTERATURE-COLLÈGE VOGT-CONTROLE-SÉQUENCE N°3-PREMIÈRE  C D TI….2020,https://sujetexa.com/wp-content/uploads/2021/03/4_5936221161913321414-3.pdf,https://sujetexa.com/index.php/2021/03/12/litterature-college-vogt-controle-sequence-n3-premiere-c-d-ti-2020/
Francais,2020,CONTRACTION DE TEXTE-COLLÈGE DE LA RETRAITE-MINI SESSION N°3-PREMIÈRE A C D TI….2020,https://sujetexa.com/wp-content/uploads/2021/03/4_5936221161913321414-2.pdf,https://sujetexa.com/index.php/2021/03/12/contraction-de-texte-college-de-la-retraite-mini-session-n3-premiere-a-c-d-ti-2020/
Francais,2020,PHILOSOPHIE-COLLÈGE VOGT-PREMIÈRE A C D TI….2020,,https://sujetexa.com/index.php/2021/02/07/philosophie-college-vogt-premiere-a-c-d-ti-2020/
Francais,2020,PHILOSOPHIE-PREPARATION AU PROBATOIRE ACD- PROPOSED BY: Mr MBIDA MBIDA PIERRE ANICET-2020,https://sujetexa.com/wp-content/uploads/2020/11/4_5949813255936411339.pdf,https://sujetexa.com/index.php/2020/11/21/philosophie-preparation-au-probatoire-acd-proposed-by-mr-mbida-mbida-pierre-anicet-2020/
Francais,2020,LITTERATURE OU CULTURE GÉNÉRALE-PROBATOIRE C D E TI:2020,https://sujetexa.com/wp-content/uploads/2020/08/PB-CD-2020-LITTERATURE.pdf,https://sujetexa.com/index.php/2020/08/15/litterature-ou-culture-generale-probatoire-c-d-e-ti2020/
Francais,2020,LANGUE FRANÇAISE-PROBATOIRE C D E TI:2020,https://sujetexa.com/wp-content/uploads/2020/08/PB-CD-2020-LANGUE-FRANCAISE.pdf,https://sujetexa.com/index.php/2020/08/15/langue-francaise-probatoire-c-d-e-ti2020/
Francais,2020,PHILOSOPHIE COLLÈGE DE LA RETRAITE PREMIÈRE C D MINI SESSION N°2-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_minisess_philo_seq2_PA-PC-PD-PTI_2020.pdf,https://sujetexa.com/index.php/2020/02/27/philosophie-college-de-la-retraite-premiere-c-d-mini-session-n2-2020/
Francais,2020,PHILOSOPHIE COLLÈGE DE LA RETRAITE PREMIÈRE C D MINI SESSION N°1-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_minisess_philo_seq1_PA-PC-PD_2020.pdf,https://sujetexa.com/index.php/2020/02/27/philosophie-college-de-la-retraite-premiere-c-d-mini-session-n1-2020/
Francais,2020,CONTRACTION DE TEXTE COLLÈGE DE LA RETRAITE PREMIÈRE A C D MINI SESSION N°3-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_minisess_littérature_seq3_PA-PC-PD-PTI_2020.pdf,https://sujetexa.com/index.php/2020/02/27/contraction-de-texte-college-de-la-retraite-premiere-a-c-d-mini-session-n3-2020/
Francais,2020,LITTERATURE FRANÇAISE COLLÈGE DE LA RETRAITE PREMIÈRE A C D-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_minisess_littérature_seq2_PA-PC-PD_2020.pdf,https://sujetexa.com/index.php/2020/02/27/litterature-francaise-college-de-la-retraite-premiere-a-c-d-2020/
Francais,2020,LITTERATURE FRANÇAISE COLLÈGE DE LA RETRAITE PREMIÈRE A  C D SEQ°1-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_littérature_seq1_PA-PC-PD_2020.pdf,https://sujetexa.com/index.php/2020/02/27/litterature-francaise-college-de-la-retraite-premiere-a-c-d-seq1-2020/
Francais,2020,LANGUE FRANÇAISE COLLÈGE DE LA RETRAITE PREMIÈRE A  C D MINI SESSION N°1-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_langue_seq1_PA-PC-PD_2020.pdf,https://sujetexa.com/index.php/2020/02/27/langue-francaise-college-de-la-retraite-premiere-a-c-d-mini-session-n1-2020/
Francais,2020,LITTERATURE COLLÈGE DE LA RETRAITE PREMIÈRE A C D PROBATOIRE BLANC-2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_retraite_mini-sess_littérature_PA-PC-PD_2020.pdf,https://sujetexa.com/index.php/2020/02/26/litterature-college-de-la-retraite-premiere-a-c-d-probatoire-blanc-2020/
Francais,2020,littérature collège vogt première  C  mini session février 2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_vogt_littérature_seq4_PC_2020.pdf,https://sujetexa.com/index.php/2020/02/19/litterature-college-vogt-premiere-c-mini-session-fevrier-2020/
Francais,2020,langue française collège mongo beti première A C D 2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_vogt_langue_seq4_PA-PC-PD_2020.pdf,https://sujetexa.com/index.php/2020/02/19/langue-francaise-college-mongo-beti-premiere-a-c-d-2020/
Francais,2020,littérature collège vogt première C D contrôle -2020,https://sujetexa.com/wp-content/uploads/2020/02/coll_vogt_litérature_seq1_PC-PD-PTI_2020.pdf,https://sujetexa.com/index.php/2020/02/09/litterature-college-vogt-premiere-c-d-controle-2020/
Mathematiques,2020,"Mathématiques-Lycée Bilingue de Bocklé-Année Scolaire 2019-2020-Feuille d’Exercices N°6 Classe : Pere C,D-Prof: NGNAZOKE WASSAIN Armand",https://sujetexa.com/wp-content/uploads/2022/02/no17_26_fev_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/02/26/mathematiques-lycee-bilingue-de-bockle-annee-scolaire-2019-2020-feuille-dexercices-n6-classe-pere-cd-prof-ngnazoke-wassain-armand/
Anglais,2020,ANGLAIS-COLLÈGE VOGT-LEVEL 1ere CD/TI….2020,https://sujetexa.com/wp-content/uploads/2021/02/ang7.pdf,https://sujetexa.com/index.php/2021/02/11/anglais-college-vogt-level-1ere-cd-ti-2020/
Anglais,2020,ANGLAIS-FROM 1ere ACD/TI….2020,https://sujetexa.com/wp-content/uploads/2021/02/ang6.pdf,https://sujetexa.com/index.php/2021/02/11/anglais-from-1ere-acd-ti-2020/
Anglais,2020,ANGLAIS-COLLÈGE JEAN TABI-PREMIÈRE A C D-SESSION INTENSIVE….2020,https://sujetexa.com/wp-content/uploads/2021/02/ang4.pdf,https://sujetexa.com/index.php/2021/02/11/anglais-college-jean-tabi-premiere-a-c-d-session-intensive-2020/
Anglais,2020,ANGLAIS TEST-ASSESSMENT N°03-2019/2020 SCHOOL YEAR-CLASS 1ERE,https://sujetexa.com/wp-content/uploads/2021/02/ang1.pdf,https://sujetexa.com/index.php/2021/02/11/anglais-test-assessment-n03-2019-2020-school-year-class-1ere/
Anglais,2020,ENGLISH LANGUAGE-GHS KATOUAL-THIRD SEQUENCE EVALUATION-_CLASS: 1e….2020,https://sujetexa.com/wp-content/uploads/2021/02/ang.pdf,https://sujetexa.com/index.php/2021/02/11/english-language-ghs-katoual-third-sequence-evaluation-_class-1e-2020/
Anglais,2020,ANGLAIS-COLLEGE BILINGUE LA BOURGEONNIERE-Classe : 1ère A/C/D-Contrôle Continu N° 1:2020,https://sujetexa.com/wp-content/uploads/2021/01/an2.pdf,https://sujetexa.com/index.php/2021/01/16/anglais-college-bilingue-la-bourgeonniere-classe-1ere-a-c-d-controle-continu-n-12020/
