matiere,annee,titre,lien_pdf,lien_page
Mathematiques,2023,MATHEMATIQUES-COLLÈGE F-X. VOGT-MINI SESSSION-Situation 2-CLASSE DE PD/TI-Novembre 2023,https://sujetexa.com/wp-content/uploads/2023/11/Ok.mini-session-de-Nov-2023.-Maths.PD-TI.pdf,https://sujetexa.com/index.php/2023/11/09/mathematiques-college-f-x-vogt-mini-sesssion-situation-2-classe-de-pd-ti-novembre-2023/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE BOGO-TRAVAUX DIRIGE FONCTIONS-2022/2023-PCD-Prof : Aubin NIVO,https://sujetexa.com/wp-content/uploads/2023/04/4_5888724179443781241.pdf,https://sujetexa.com/index.php/2023/04/15/mathematiques-lycee-bilingue-de-bogo-travaux-dirige-fonctions-2022-2023-pcd-prof-aubin-nivo/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE MANENGOLE-EVAL1/TRIM2-PD-2022/2023-Examinateur : M. NDIAPA EMMANUEL,https://sujetexa.com/wp-content/uploads/2023/04/sortieZAA.pdf,https://sujetexa.com/index.php/2023/04/11/mathematiques-lycee-bilingue-de-manengole-eval1-trim2-pd-2022-2023-examinateur-m-ndiapa-emmanuel/
Mathematiques,2023,MATHEMATIQUES-LYCEE MODERNE DE CAMPO-2022/2023-SEQ4-PCD-Examinateur :,https://sujetexa.com/wp-content/uploads/2023/04/sortieAJ.pdf,https://sujetexa.com/index.php/2023/04/11/mathematiques-lycee-moderne-de-campo-2022-2023-seq4-pcd-examinateur/
Mathematiques,2023,MATHEMATIQUES-COLLEGE BILINGUE DJA’ANKEU-2022/2023-PCD-Examinateur : M. TALA/(PLEG),https://sujetexa.com/wp-content/uploads/2023/04/sortieAI-1.pdf,https://sujetexa.com/index.php/2023/04/11/mathematiques-college-bilingue-djaankeu-2022-2023-pcd-examinateur-m-talapleg/
Mathematiques,2023,MATHEMATIQUES-Lycée de MOFOLE-2022/2023-SEQ2-PD-Examinateur :,,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-de-mofole-2022-2023-seq2-pd-examinateur/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE FOUMBOT-2022/2023-SEQ1-PD-Examinateur :,https://sujetexa.com/wp-content/uploads/2023/04/sortieZ8-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-bilingue-de-foumbot-2022-2023-seq1-pd-examinateur/
Mathematiques,2023,"MATHEMATIQUES-GROUPE DE REPETITION LE GAKI-2022/2023-SEQ2-PD-Examinateur : Raussel, JIEGA EMAKO",https://sujetexa.com/wp-content/uploads/2023/04/sortieZ7-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-groupe-de-repetition-le-gaki-2022-2023-seq2-pd-examinateur-raussel-jiega-emako/
Mathematiques,2023,MATHEMATIQUES-Collège Bilingue Polyvalent TCHEUFFA FILS-PD-SEQ2-2022/2023-Examinateur :,https://sujetexa.com/wp-content/uploads/2023/04/sortieZ2-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-college-bilingue-polyvalent-tcheuffa-fils-pd-seq2-2022-2023-examinateur/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE FOKOUE-PD-SEQ1-2022/2023-Examinateur : TEDJOU BIENVENU (PLEG),https://sujetexa.com/wp-content/uploads/2023/04/sortieZ-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-bilingue-de-fokoue-pd-seq1-2022-2023-examinateur-tedjou-bienvenu-pleg/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE MANENGOLE-PD-SEQ1-2022/2023-Examinateur :  M. NDIAPA EMMANUEL,https://sujetexa.com/wp-content/uploads/2023/04/sortieT-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-bilingue-de-manengole-pd-seq1-2022-2023-examinateur-m-ndiapa-emmanuel/
Mathematiques,2023,MATHEMATIQUES-Collège privé bilingue Sainte Marthe-PD-2022/2023-SEQ2-Examinateur :  M. WAMBA,https://sujetexa.com/wp-content/uploads/2023/04/sortieR1-2.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-college-prive-bilingue-sainte-marthe-pd-2022-2023-seq2-examinateur-m-wamba/
Mathematiques,2023,MATHEMATIQUES-Lycée Bilingue de Zenmeh-PD-2022/2023-SEQ3-Janvier 2023,https://sujetexa.com/wp-content/uploads/2023/04/sortieR-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-bilingue-de-zenmeh-pd-2022-2023-seq3-janvier-2023/
Mathematiques,2023,MATHEMATIQUES-Lycée d’Agbandi-PD-2022/2023-SEQ1,https://sujetexa.com/wp-content/uploads/2023/04/sortieP-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-dagbandi-pd-2022-2023-seq1/
Mathematiques,2023,MATHEMATIQUES-LYCEE DE PITOA-PD/TI-2022/2023-SEQ1-Examinateur : ADOUM MAHAMAT SIAKA,https://sujetexa.com/wp-content/uploads/2023/04/sortieO-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-de-pitoa-pd-2022-2023-seq1-examinateur-adoum-mahamat-siaka/
Mathematiques,2023,MATHEMATIQUES-LYCEE D’OVENG­MBANKOMO-PD-SEQ2-2022/2023,https://sujetexa.com/wp-content/uploads/2023/04/sortieL-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-dovengmbankomo-pd-seq2-2022-2023/
Mathematiques,2023,MATHEMATIQUES-LYCEE D’OVENG­MBANKOMO-PD-SEQ1-2022/2023,https://sujetexa.com/wp-content/uploads/2023/04/sortieJ-3.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-lycee-dovengmbankomo-pd-seq1-2022-2023/
Mathematiques,2023,MATHEMATIQUES-COLLEGE POLYVALENT BILINGUE NEGOU-PCD-SEQ2-2022/2023-Examinateur : M. Nougnie Sorel,https://sujetexa.com/wp-content/uploads/2023/04/sortieI-4.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-college-polyvalent-bilingue-negou-pcd-seq2-2022-2023-examinateur-m-nougnie-sorel/
Mathematiques,2023,MATHEMATIQUES-COLLEGE BILINGUE «LES LIONEL»-SEQ2-PD-2022/2023-	PROF : M.NANA,https://sujetexa.com/wp-content/uploads/2023/04/sortieH-4.pdf,https://sujetexa.com/index.php/2023/04/09/mathematiques-college-bilingue-les-lionel-seq2-pd-2022-2023-prof-m-nana/
Mathematiques,2023,MATHEMATIQUES-COLLEGE BILINGUE INTELLEXI-PD-SEQ2-2022/2023,https://sujetexa.com/wp-content/uploads/2023/04/sortieF-4.pdf,https://sujetexa.com/index.php/2023/04/08/mathematiques-college-bilingue-intellexi-pd-seq2-2022-2023/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE NGWATTA-PD-SEQ3-2022/2023-Proposée par Mr TSASSE,https://sujetexa.com/wp-content/uploads/2023/04/sortieE9-3.pdf,https://sujetexa.com/index.php/2023/04/08/mathematiques-lycee-bilingue-de-ngwatta-pd-seq3-2022-2023-proposee-par-mr-tsasse/
Mathematiques,2023,MATHEMATIQUES-LYCEE BILINGUE DE NGWATTA-PD-SEQ2-2022/2023-Proposée par Mr TSASSE,https://sujetexa.com/wp-content/uploads/2023/04/sortieE7-3.pdf,https://sujetexa.com/index.php/2023/04/08/mathematiques-lycee-bilingue-de-ngwatta-pd-seq2-2022-2023-proposee-par-mr-tsasse/
Mathematiques,2023,MATHEMATIQUES-INSTITUT PAUL MOMO-PD-SEQ1-2022/2023-Examinateur : MR GUEGANG,https://sujetexa.com/wp-content/uploads/2023/04/sortieE6-3.pdf,https://sujetexa.com/index.php/2023/04/08/mathematiques-institut-paul-momo-pd-seq1-2022-2023-examinateur-mr-guegang/
