matiere,annee,titre,lien_pdf,lien_page
Francais,2024,PHILOSOPHIE-COLLEGE CATHOLIQUE BILINGUE PÈRE MONTI-SEQUENCE 1-OCTOBRE 2024-PCD,https://sujetexa.com/wp-content/uploads/2025/01/EP_PHILO_PCD_Seq1-2.pdf,https://sujetexa.com/index.php/2025/01/10/philosophie-college-catholique-bilingue-pere-monti-sequence-1-octobre-2024-pcd/
Francais,2024,LANGUE FRANÇAISE-COLLEGE CATHOLIQUE BILINGUE PÈRE MONTI-SEQUENCE 1-OCTOBRE 2024-PCD,https://sujetexa.com/wp-content/uploads/2025/01/EP_Fr_PCD_Seq1-1.pdf,https://sujetexa.com/index.php/2025/01/09/langue-francaise-college-catholique-bilingue-pere-monti-sequence-1-octobre-2024-pcd/
Francais,2024,LITTERATURE-COLLEGE MONGO BETI-SEQUENCE 3-DECEMBRE 2024-PA4,https://sujetexa.com/wp-content/uploads/2025/01/no17_02_janv_2025_sujetexa.com_.pdf,https://sujetexa.com/index.php/2025/01/02/litterature-college-mongo-beti-sequence-3-decembre-2024-pa4/
Francais,2024,LANGUE-COLLEGE PRIVÉ MONTESQUIEU-PCD-SEQUENCE 2-NOVEMBRE 2024,https://sujetexa.com/wp-content/uploads/2024/12/no33_05_dec_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/12/05/langue-college-prive-montesquieu-pcd-sequence-2-novembre-2024/
Francais,2024,LITTERATURE-COLLEGE PRIVÉ MONTESQUIEU-PCD-SEQUENCE 2-NOVEMBRE 2024,https://sujetexa.com/wp-content/uploads/2024/12/no32_05_dec_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/12/05/litterature-college-prive-montesquieu-pcd-sequence-2-novembre-2024/
Francais,2024,PHILOSOPHIE-COLLEGE PRIVÉ MONTESQUIEU-PCD-SEQUENCE 2-NOVEMBRE 2024,https://sujetexa.com/wp-content/uploads/2024/12/no18_05_dec_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/12/05/philosophie-college-prive-montesquieu-pcd-sequence-2-novembre-2024/
Francais,2024,"LITTERATURE FRANÇAISE-COLLEGE F.X VOGT-MINI SESSION-PC,D,TI-SEQUENCE 2-NOVEMBRE 2024",https://sujetexa.com/wp-content/uploads/2024/12/no14_03_dec_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/12/03/litterature-francaise-college-f-x-vogt-mini-session-pcdti-sequence-2-novembre-2024/
Francais,2024,"PHILOSOPHIE-COLLEGE F.X VOGT-MINI SESSION-PC,D,TI-SEQUENCE 2-NOVEMBRE 2024",https://sujetexa.com/wp-content/uploads/2024/12/no12_03_dec_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/12/03/philosophie-college-f-x-vogt-mini-session-pcdti-sequence-2-novembre-2024/
Francais,2024,LANGUE FRANÇAISE-COLLEGE PRIVÉ BILINGUE LAROUSSE-PCD-SEQUENCE 2-NOVEMBRE 2024,https://sujetexa.com/wp-content/uploads/2024/11/no17_26_nov_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/11/26/langue-francaise-college-prive-bilingue-larousse-pcd-sequence-2-novembre-2024/
Francais,2024,LITTERATURE-COLLEGE PRIVÉ BILINGUE LAROUSSE-PCD-SEQUENCE 2-NOVEMBRE 2024,https://sujetexa.com/wp-content/uploads/2024/11/no16_26_nov_2024_sujetexa.com_.pdf,https://sujetexa.com/index.php/2024/11/26/litterature-college-prive-bilingue-larousse-pcd-sequence-2-novembre-2024/
