matiere,annee,titre,lien_pdf,lien_page
Francais,2022,PHILOSOPHIE-COLLEGE LAROUSSE-PCD-SEQ2-NOVEMBRE 2022,https://sujetexa.com/wp-content/uploads/2023/03/no23_Tech_10_mars_2023_sujetexa.com_.pdf,https://sujetexa.com/index.php/2023/03/11/philosophie-college-larousse-pcd-seq2-novembre-2022/
Francais,2022,LANGUE FRANÇAISE-TOUMPÉ INTELLECTUAL GROUPS-Décembre 2022-Classes : Premières C.D.E.TI-Examinatrice:Mme NKANDAM VANELLE,https://sujetexa.com/wp-content/uploads/2022/12/TIGps_EB1_LANG_PCDE_Dec2022.pdf,https://sujetexa.com/index.php/2022/12/31/langue-francaise-toumpe-intellectual-groups-decembre-2022-classes-premieres-c-d-e-ti-examinatricemme-nkandam-vanelle/
Francais,2022,LITTERATURE FRANÇAISE-TOUMPE INTELLECTUAL GROUPS-Classes : Premières C.D.E.TI-Décembre 2022-Examinatrice : Mme NKANDAM VANELLE,https://sujetexa.com/wp-content/uploads/2022/12/TIGps_EB1_LITT_PCDE_Dec2022.pdf,https://sujetexa.com/index.php/2022/12/24/litterature-francaise-toumpe-intellectual-groups-classes-premieres-c-d-e-ti-decembre-2022-examinatrice-mme-nkandam-vanelle/
Francais,2022,LANGUE FRANÇAISE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PACD-SEQUENCE N°1-ANNEE SCOLAIRE 2021-2022-Examinateur :,https://sujetexa.com/wp-content/uploads/2022/11/no15_04_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/05/langue-francaise-college-prive-montesquieu-classe-de-pacd-sequence-n1-annee-scolaire-2021-2022-examinateur/
Francais,2022,"PHILOSOPHIE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PCD,TI-SEQUENCE N°1-ANNEE SCOLAIRE 2021-2022-Examinateur :",,https://sujetexa.com/index.php/2022/11/05/philosophie-college-prive-montesquieu-classe-de-pcdti-sequence-n1-annee-scolaire-2021-2022-examinateur/
Francais,2022,PHILOSOPHIE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PCD-SEQUENCE N°3-ANNEE SCOLAIRE 2021-2022-Examinateur :,https://sujetexa.com/wp-content/uploads/2022/11/no11_04_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/05/philosophie-college-prive-montesquieu-classe-de-pcd-sequence-n3-annee-scolaire-2021-2022-examinateur/
Francais,2022,LITTERATURE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PCD-SEQUENCE N°3-ANNEE SCOLAIRE 2021-2022-Examinateur :,https://sujetexa.com/wp-content/uploads/2022/11/no6_04_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/05/litterature-college-prive-montesquieu-classe-de-pcd-sequence-n3-annee-scolaire-2021-2022-examinateur/
Francais,2022,"LANGUE FRANÇAISE-COLLEGE BILINGUE MONTESQUIEU-PREMIERE C,D-SEQUENCE N°3-ANNEE SCOLAIRE 2021-2022",https://sujetexa.com/wp-content/uploads/2022/11/no81_01_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/01/langue-francaise-college-bilingue-montesquieu-premiere-cd-sequence-n3-annee-scolaire-2021-2022/
Francais,2022,"PHILOSOPHIE-COLLEGE BILINGUE MONTESQUIEU-PREMIERE C,D-SEQUENCE N°3-ANNEE SCOLAIRE 2021-2022",https://sujetexa.com/wp-content/uploads/2022/11/no74_01_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/01/philosophie-college-bilingue-montesquieu-premiere-cd-sequence-n3-annee-scolaire-2021-2022/
Francais,2022,LANGUE FRANÇAISE-COLLEGE PRIVE MONGO BETI-ANNEE SCOLAIRE 2021-2022-SEQUENCE N°5-PREMIERE C/D-PROFESSEUR : Mme. NADEU MARGUERITE,https://sujetexa.com/wp-content/uploads/2022/10/no32_29_oct_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/10/29/langue-francaise-college-prive-mongo-beti-annee-scolaire-2021-2022-sequence-n5-premiere-c-d-professeur-mme-nadeu-marguerite-2/
