matiere,annee,titre,lien_pdf,lien_page
Francais,2021,LITTERATURE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PACD-SEQUENCE N°3-ANNEE SCOLAIRE 2020-2021-Examinateur : BITJONG BI BITJONG PLEG de français/Doctorant,https://sujetexa.com/wp-content/uploads/2022/11/no5_04_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/05/litterature-college-prive-montesquieu-classe-de-pacd-sequence-n3-annee-scolaire-2020-2021-examinateur-bitjong-bi-bitjong-pleg-de-francais-doctorant/
Francais,2021,LANGUE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PACD-SEQUENCE N°-ANNEE SCOLAIRE 2020-2021-Examinateur :,https://sujetexa.com/wp-content/uploads/2022/11/no4_04_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/05/langue-college-prive-montesquieu-classe-de-pacd-sequence-n-annee-scolaire-2020-2021-examinateur/
Francais,2021,LANGUE FRANÇAISE-COLLEGE PRIVE MONTESQUIEU-CLASSE DE PACD-SEQUENCE N°4-ANNEE SCOLAIRE 2020-2021-Examinateur :,https://sujetexa.com/wp-content/uploads/2022/11/no3_04_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/05/langue-francaise-college-prive-montesquieu-classe-de-pacd-sequence-n4-annee-scolaire-2020-2021-examinateur/
Francais,2021,LANGUE FRANÇAISE-COLLEGE JEAN TABI-PREMIERE C/D-SESSION INTENSIVE-FEVRIER 2021-ANNEE SCOLAIRE 2020-2021,https://sujetexa.com/wp-content/uploads/2022/11/no84_01_nov_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/11/01/langue-francaise-college-jean-tabi-premiere-c-d-session-intensive-fevrier-2021-annee-scolaire-2020-2021/
Francais,2021,DISSERTATION-LYCEE BILINGUE DE YAOUNDÉ-PREMIERE C/D-5ème SEQUENCE-ANNEE-SCOLAIRE 2020-2021-examinateur : Mme ESSAMA,https://sujetexa.com/wp-content/uploads/2022/04/no16_07_avril_2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2022/04/08/dissertation-lycee-bilingue-de-yaounde-premiere-c-d-5eme-sequence-annee-scolaire-2020-2021-examinateur-mme-essama/
Francais,2021,"PHILOSOPHIE-TRAVAUX DIRIGES-COLLEGE BILINGUE DE L’UNITE-ANNEE SCOLAIRE : 2020/2021-PREMIÈRE C,D",https://sujetexa.com/wp-content/uploads/2022/01/4_5974192710079221576.pdf,https://sujetexa.com/index.php/2022/01/12/philosophie-travaux-diriges-college-bilingue-de-lunite-annee-scolaire-2020-2021-premiere-cd/
Francais,2021,"LITTERATURE OU CULTURE GENERALE-Collège Catholique Bilingue saint Benoît de Mvolyé-Classe: 1pères A,C,D -Année Scolaire: 2020-2021",https://sujetexa.com/wp-content/uploads/2021/12/coll_st_ben_PA-PC-PD_littérature_seq3_2020-2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/12/17/litterature-ou-culture-generale-college-catholique-bilingue-saint-benoit-de-mvolye-classe-1peres-acd-annee-scolaire-2020-2021/
Francais,2021,"PHILOSOPHIE-Institut Polyvalent MESSA- Année Scolaire : 2021-2022-PREMIÈRE C/D,-Evaluation trimestrielle N°1- (Novembre 2021)-Examinateur : M .LOUMOU BAFOU Rodrigue",https://sujetexa.com/wp-content/uploads/2021/11/sortieT.pdf,https://sujetexa.com/index.php/2021/11/28/philosophie-institut-polyvalent-messa-annee-scolaire-2021-2022-premiere-c-d-evaluation-trimestrielle-n1-novembre-2021-examinateur-m-loumou-bafou-rodrigue/
Francais,2021,PHILOSOPHIE-COLLÈGE VOGT-ANNÉE SCOLAIRE 2021-2022-CONTROLE-PREMIÈRE C/D/TI-Date: 02 octobre 2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_PC-PD-PTI_philo_2021-2022_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/11/22/philosophie-college-vogt-annee-scolaire-2021-2022-controle-premiere-c-d-ti-date-02-octobre-2021/
Francais,2021,LANGUE-COLLÈGE VOGT-PREMIÈRE C/D-ANNÉE SCOLAIRE 2021-2022-CONTROLE-SEQUENCE N°l – Date: 09/10/2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_PC-PD-PTI_langue_seq1_09_oct_2021_sujetexa.com_-1.pdf,https://sujetexa.com/index.php/2021/11/20/langue-college-vogt-premiere-c-d-annee-scolaire-2021-2022-controle-sequence-nl-date-09-10-2021/
Francais,2021,PHILOSOPHIE-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE C/D-SÉQUENCE 6-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_philo_PC_PD_seq6_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/28/philosophie-college-prive-bilingue-montesquieu-premiere-c-d-sequence-6-annee-scolaire-2020-2021/
